id,subject_type,subject_id,predicate,value,source_id,evidence_status,extracted_by,extractor_run_id,reviewed_by,reviewed_at,valid_from,valid_to,notes
asrt_bulk_21e5c4d22069e628,organisation,org_fc7c0c72d1969875,country_of_origin,ZA,src_f533c88c1d12d756,provider_claim_only,ai_assisted_research,batch_001_release_002,kaykluz,2026-08-02,,,"Human reviewed. Source locator: Opening product description, 'Adroit IoT Platform', 'Security', 'Services Orientated' and vertical-application paragraph naming Energy."
asrt_bulk_256f3a72a208eedf,product,prod_3b9526941c4a04c6,sector_id,sector_power_utilities,src_7de3c1f07aa1a7fc,provider_claim_only,ai_assisted_research,batch_001_release_002,kaykluz,2026-08-02,,,"Human reviewed. Source locator: Solution section stating that IoT, smart-meter and RTU data is aggregated with ArcGIS GeoEvent Server to update feature layers."
asrt_bulk_28c1c344c9132e83,deployment,dep_cc875ff369c6e798,lifecycle_status,active,src_7de3c1f07aa1a7fc,provider_claim_only,ai_assisted_research,batch_001_release_002,kaykluz,2026-08-02,,,"Human reviewed. Source locator: Solution section stating that IoT, smart-meter and RTU data is aggregated with ArcGIS GeoEvent Server to update feature layers."
asrt_bulk_2a41c78cd59ca8ee,product,prod_f3d9dc4a77ea4cab,organisation_id,org_9df3ccd43710a1e4,src_0b7158369b815d9f,provider_claim_only,ai_assisted_research,batch_001_release_002,kaykluz,2026-08-02,,,Human reviewed. Source locator: Presentation summary under '2022 – AVEVA PI World – Amsterdam – Power Generation'.
asrt_bulk_2bbb1462891c122b,product,prod_00904b9e2148c62a,description,"SCADA and IoT rapid-development platform for secure device integration, data logging and operational dashboards across energy and other industrial applications.",src_f533c88c1d12d756,provider_claim_only,ai_assisted_research,batch_001_release_002,kaykluz,2026-08-02,,,"Human reviewed. Source locator: Opening product description, 'Adroit IoT Platform', 'Security', 'Services Orientated' and vertical-application paragraph naming Energy."
asrt_bulk_2de5cf5312a2d253,organisation,org_fc7c0c72d1969875,origin_classification,africa_built,src_f533c88c1d12d756,provider_claim_only,ai_assisted_research,batch_001_release_002,kaykluz,2026-08-02,,,"Human reviewed. Source locator: Opening product description, 'Adroit IoT Platform', 'Security', 'Services Orientated' and vertical-application paragraph naming Energy."
asrt_bulk_2ea4abe3d10a15b7,product,prod_00904b9e2148c62a,website,https://adroitscada.com/adroit-m2m-and-iiot-platform/,src_f533c88c1d12d756,provider_claim_only,ai_assisted_research,batch_001_release_002,kaykluz,2026-08-02,,,"Human reviewed. Source locator: Opening product description, 'Adroit IoT Platform', 'Security', 'Services Orientated' and vertical-application paragraph naming Energy."
asrt_bulk_3241ffd46d4978db,organisation,org_b5a699ab229742b6,origin_classification,africa_built,src_33e8d065011165de,provider_claim_only,ai_assisted_research,batch_001_release_002,kaykluz,2026-08-02,,,"Human reviewed. Source locator: Opening overview, Details and Features sections; Output Examples include grid GIS outputs."
asrt_bulk_3537fc61e1c572c6,deployment,dep_3962898e06c0b969,country_iso2,MA,src_0b7158369b815d9f,provider_claim_only,ai_assisted_research,batch_001_release_002,kaykluz,2026-08-02,,,Human reviewed. Source locator: Presentation summary under '2022 – AVEVA PI World – Amsterdam – Power Generation'.
asrt_bulk_3b95462d2931f21a,product,prod_3e36972ea2d29b21,organisation_id,org_32b8d4d2ec475f59,src_02027067a2b6f47d,provider_claim_only,ai_assisted_research,batch_001_release_002,kaykluz,2026-08-02,,,"Human reviewed. Source locator: Paragraphs dated April 19, 2012 stating successful go-live, remote meter reads, MDUS integration and continuous exchange with SAP for Utilities."
asrt_bulk_3e62b0157309d5af,organisation,org_530820839614a2eb,headquarters_country,US,src_7de3c1f07aa1a7fc,provider_claim_only,ai_assisted_research,batch_001_release_002,kaykluz,2026-08-02,,,"Human reviewed. Source locator: Solution section stating that IoT, smart-meter and RTU data is aggregated with ArcGIS GeoEvent Server to update feature layers."
asrt_bulk_3e8bbae86d8ea5db,product,prod_f3d9dc4a77ea4cab,description,"Operational-data platform that collects, stores, contextualizes, analyzes and visualizes real-time industrial and power-system data.",src_0b7158369b815d9f,provider_claim_only,ai_assisted_research,batch_001_release_002,kaykluz,2026-08-02,,,Human reviewed. Source locator: Presentation summary under '2022 – AVEVA PI World – Amsterdam – Power Generation'.
asrt_bulk_3fcdc8b2d96ed96b,product,prod_3e36972ea2d29b21,primary_category_id,cat_data_interoperability_security,src_02027067a2b6f47d,provider_claim_only,ai_assisted_research,batch_001_release_002,kaykluz,2026-08-02,,,"Human reviewed. Source locator: Paragraphs dated April 19, 2012 stating successful go-live, remote meter reads, MDUS integration and continuous exchange with SAP for Utilities."
asrt_bulk_413ef11baea16ab0,product,prod_84da79537e9d2e53,sector_id,sector_power_utilities,src_33e8d065011165de,provider_claim_only,ai_assisted_research,batch_001_release_002,kaykluz,2026-08-02,,,"Human reviewed. Source locator: Opening overview, Details and Features sections; Output Examples include grid GIS outputs."
asrt_bulk_44c3c5fb90e862f3,deployment,dep_a7c8d5b7c82274d7,started_year,2012,src_02027067a2b6f47d,provider_claim_only,ai_assisted_research,batch_001_release_002,kaykluz,2026-08-02,,,"Human reviewed. Source locator: Paragraphs dated April 19, 2012 stating successful go-live, remote meter reads, MDUS integration and continuous exchange with SAP for Utilities."
asrt_bulk_45ddd42416e4be03,organisation,org_32b8d4d2ec475f59,origin_classification,global_deployed_in_africa,src_02027067a2b6f47d,provider_claim_only,ai_assisted_research,batch_001_release_002,kaykluz,2026-08-02,,,"Human reviewed. Source locator: Paragraphs dated April 19, 2012 stating successful go-live, remote meter reads, MDUS integration and continuous exchange with SAP for Utilities."
asrt_bulk_4997963e4b055471,product,prod_3e36972ea2d29b21,name,SAP Advanced Metering Infrastructure Integration for Utilities,src_02027067a2b6f47d,provider_claim_only,ai_assisted_research,batch_001_release_002,kaykluz,2026-08-02,,,"Human reviewed. Source locator: Paragraphs dated April 19, 2012 stating successful go-live, remote meter reads, MDUS integration and continuous exchange with SAP for Utilities."
asrt_bulk_50c06a94c2cf1beb,product,prod_3b9526941c4a04c6,organisation_id,org_530820839614a2eb,src_7de3c1f07aa1a7fc,provider_claim_only,ai_assisted_research,batch_001_release_002,kaykluz,2026-08-02,,,"Human reviewed. Source locator: Solution section stating that IoT, smart-meter and RTU data is aggregated with ArcGIS GeoEvent Server to update feature layers."
asrt_bulk_589abee9413c38b6,organisation,org_32b8d4d2ec475f59,name,SAP SE,src_02027067a2b6f47d,provider_claim_only,ai_assisted_research,batch_001_release_002,kaykluz,2026-08-02,,,"Human reviewed. Source locator: Paragraphs dated April 19, 2012 stating successful go-live, remote meter reads, MDUS integration and continuous exchange with SAP for Utilities."
asrt_bulk_58bd7c1a5efaab76,product,prod_00904b9e2148c62a,primary_category_id,cat_data_interoperability_security,src_f533c88c1d12d756,provider_claim_only,ai_assisted_research,batch_001_release_002,kaykluz,2026-08-02,,,"Human reviewed. Source locator: Opening product description, 'Adroit IoT Platform', 'Security', 'Services Orientated' and vertical-application paragraph naming Energy."
asrt_bulk_5c868a4273048619,organisation,org_b9fc077cac046000,origin_classification,africa_built,src_2a5c99c65a3533f8,provider_claim_only,ai_assisted_research,batch_001_release_002,kaykluz,2026-08-02,,,"Human reviewed. Source locator: About Company; Who is Smart-View Technology; Analytics, Machine Learning & Reporting; Our Location."
asrt_bulk_624b3a0141e7af5c,organisation,org_b5a699ab229742b6,website,https://www.enerweb.co.za/,src_33e8d065011165de,provider_claim_only,ai_assisted_research,batch_001_release_002,kaykluz,2026-08-02,,,"Human reviewed. Source locator: Opening overview, Details and Features sections; Output Examples include grid GIS outputs."
asrt_bulk_635771128af8d90b,product,prod_84da79537e9d2e53,access_model,commercial,src_33e8d065011165de,provider_claim_only,ai_assisted_research,batch_001_release_002,kaykluz,2026-08-02,,,"Human reviewed. Source locator: Opening overview, Details and Features sections; Output Examples include grid GIS outputs."
asrt_bulk_656eba37166ce71f,product,prod_84da79537e9d2e53,website,https://www.enerweb.co.za/index.php/products/di,src_33e8d065011165de,provider_claim_only,ai_assisted_research,batch_001_release_002,kaykluz,2026-08-02,,,"Human reviewed. Source locator: Opening overview, Details and Features sections; Output Examples include grid GIS outputs."
asrt_bulk_688d9bc6f965c44c,product,prod_3e36972ea2d29b21,description,"Integration software connecting smart-meter data systems with utility back-office processes for remote reads, billing, customer service and consumption analysis.",src_02027067a2b6f47d,provider_claim_only,ai_assisted_research,batch_001_release_002,kaykluz,2026-08-02,,,"Human reviewed. Source locator: Paragraphs dated April 19, 2012 stating successful go-live, remote meter reads, MDUS integration and continuous exchange with SAP for Utilities."
asrt_bulk_69aac0605e52fea2,organisation,org_fc7c0c72d1969875,name,Adroit Technologies,src_f533c88c1d12d756,provider_claim_only,ai_assisted_research,batch_001_release_002,kaykluz,2026-08-02,,,"Human reviewed. Source locator: Opening product description, 'Adroit IoT Platform', 'Security', 'Services Orientated' and vertical-application paragraph naming Energy."
asrt_bulk_6ad4e06af328f938,product,prod_00904b9e2148c62a,name,Adroit M2M and IoT Platform,src_f533c88c1d12d756,provider_claim_only,ai_assisted_research,batch_001_release_002,kaykluz,2026-08-02,,,"Human reviewed. Source locator: Opening product description, 'Adroit IoT Platform', 'Security', 'Services Orientated' and vertical-application paragraph naming Energy."
asrt_bulk_6e3f3c5a02f14ad0,organisation,org_530820839614a2eb,website,https://www.esri.com/,src_7de3c1f07aa1a7fc,provider_claim_only,ai_assisted_research,batch_001_release_002,kaykluz,2026-08-02,,,"Human reviewed. Source locator: Solution section stating that IoT, smart-meter and RTU data is aggregated with ArcGIS GeoEvent Server to update feature layers."
asrt_bulk_6fd909e39bf97c21,product,prod_00904b9e2148c62a,access_model,commercial,src_f533c88c1d12d756,provider_claim_only,ai_assisted_research,batch_001_release_002,kaykluz,2026-08-02,,,"Human reviewed. Source locator: Opening product description, 'Adroit IoT Platform', 'Security', 'Services Orientated' and vertical-application paragraph naming Energy."
asrt_bulk_70009122541b861d,product,prod_f3d9dc4a77ea4cab,primary_category_id,cat_data_interoperability_security,src_0b7158369b815d9f,provider_claim_only,ai_assisted_research,batch_001_release_002,kaykluz,2026-08-02,,,Human reviewed. Source locator: Presentation summary under '2022 – AVEVA PI World – Amsterdam – Power Generation'.
asrt_bulk_7086c8156b82a991,deployment,dep_a7c8d5b7c82274d7,customer_disclosure,named,src_02027067a2b6f47d,provider_claim_only,ai_assisted_research,batch_001_release_002,kaykluz,2026-08-02,,,"Human reviewed. Source locator: Paragraphs dated April 19, 2012 stating successful go-live, remote meter reads, MDUS integration and continuous exchange with SAP for Utilities."
asrt_bulk_73e62f7ef8dc73cd,product,prod_3e36972ea2d29b21,lifecycle_status,historical,src_02027067a2b6f47d,provider_claim_only,ai_assisted_research,batch_001_release_002,kaykluz,2026-08-02,,,"Human reviewed. Source locator: Paragraphs dated April 19, 2012 stating successful go-live, remote meter reads, MDUS integration and continuous exchange with SAP for Utilities."
asrt_bulk_7687784023f02040,product,prod_f3d9dc4a77ea4cab,name,AVEVA PI System,src_0b7158369b815d9f,provider_claim_only,ai_assisted_research,batch_001_release_002,kaykluz,2026-08-02,,,Human reviewed. Source locator: Presentation summary under '2022 – AVEVA PI World – Amsterdam – Power Generation'.
asrt_bulk_79ed93f7e1365631,organisation,org_fc7c0c72d1969875,website,https://adroittech.co.za/,src_f533c88c1d12d756,provider_claim_only,ai_assisted_research,batch_001_release_002,kaykluz,2026-08-02,,,"Human reviewed. Source locator: Opening product description, 'Adroit IoT Platform', 'Security', 'Services Orientated' and vertical-application paragraph naming Energy."
asrt_bulk_7cbb300d8c5cb469,deployment,dep_cc875ff369c6e798,customer_name,Ikeja Electric,src_7de3c1f07aa1a7fc,provider_claim_only,ai_assisted_research,batch_001_release_002,kaykluz,2026-08-02,,,"Human reviewed. Source locator: Solution section stating that IoT, smart-meter and RTU data is aggregated with ArcGIS GeoEvent Server to update feature layers."
asrt_bulk_829b0a10a12307fe,organisation,org_b9fc077cac046000,name,Smart-View Technology,src_2a5c99c65a3533f8,provider_claim_only,ai_assisted_research,batch_001_release_002,kaykluz,2026-08-02,,,"Human reviewed. Source locator: About Company; Who is Smart-View Technology; Analytics, Machine Learning & Reporting; Our Location."
asrt_bulk_834533ae54f787b5,deployment,dep_3962898e06c0b969,customer_name,TAQA North Africa / TAQA Energy Monitoring Center,src_0b7158369b815d9f,provider_claim_only,ai_assisted_research,batch_001_release_002,kaykluz,2026-08-02,,,Human reviewed. Source locator: Presentation summary under '2022 – AVEVA PI World – Amsterdam – Power Generation'.
asrt_bulk_84cd469140eb695f,product,prod_84da79537e9d2e53,lifecycle_status,active,src_33e8d065011165de,provider_claim_only,ai_assisted_research,batch_001_release_002,kaykluz,2026-08-02,,,"Human reviewed. Source locator: Opening overview, Details and Features sections; Output Examples include grid GIS outputs."
asrt_bulk_860114e868617762,organisation,org_b9fc077cac046000,website,https://www.smartviewtechnology.co.za/,src_2a5c99c65a3533f8,provider_claim_only,ai_assisted_research,batch_001_release_002,kaykluz,2026-08-02,,,"Human reviewed. Source locator: About Company; Who is Smart-View Technology; Analytics, Machine Learning & Reporting; Our Location."
asrt_bulk_8784eeae079f4dc3,product,prod_00904b9e2148c62a,sector_id,sector_power_utilities,src_f533c88c1d12d756,provider_claim_only,ai_assisted_research,batch_001_release_002,kaykluz,2026-08-02,,,"Human reviewed. Source locator: Opening product description, 'Adroit IoT Platform', 'Security', 'Services Orientated' and vertical-application paragraph naming Energy."
asrt_bulk_8ceb281af26549a9,organisation,org_530820839614a2eb,country_of_origin,US,src_7de3c1f07aa1a7fc,provider_claim_only,ai_assisted_research,batch_001_release_002,kaykluz,2026-08-02,,,"Human reviewed. Source locator: Solution section stating that IoT, smart-meter and RTU data is aggregated with ArcGIS GeoEvent Server to update feature layers."
asrt_bulk_8e4aac9634a58146,product,prod_3b9526941c4a04c6,description,"Real-time geospatial event-processing software that ingests sensor streams, updates map features and supports operational alerts and dashboards.",src_7de3c1f07aa1a7fc,provider_claim_only,ai_assisted_research,batch_001_release_002,kaykluz,2026-08-02,,,"Human reviewed. Source locator: Solution section stating that IoT, smart-meter and RTU data is aggregated with ArcGIS GeoEvent Server to update feature layers."
asrt_bulk_8f743397e1995f67,organisation,org_b9fc077cac046000,headquarters_country,ZA,src_2a5c99c65a3533f8,provider_claim_only,ai_assisted_research,batch_001_release_002,kaykluz,2026-08-02,,,"Human reviewed. Source locator: About Company; Who is Smart-View Technology; Analytics, Machine Learning & Reporting; Our Location."
asrt_bulk_94306574d4d199d0,deployment,dep_a7c8d5b7c82274d7,product_id,prod_3e36972ea2d29b21,src_02027067a2b6f47d,provider_claim_only,ai_assisted_research,batch_001_release_002,kaykluz,2026-08-02,,,"Human reviewed. Source locator: Paragraphs dated April 19, 2012 stating successful go-live, remote meter reads, MDUS integration and continuous exchange with SAP for Utilities."
asrt_bulk_943a20f29ef72858,product,prod_b91aa7029d7054cd,primary_category_id,cat_ci_behind_meter,src_2a5c99c65a3533f8,provider_claim_only,ai_assisted_research,batch_001_release_002,kaykluz,2026-08-02,,,"Human reviewed. Source locator: About Company; Who is Smart-View Technology; Analytics, Machine Learning & Reporting; Our Location."
asrt_bulk_94afdb8aa33c4aa6,product,prod_b91aa7029d7054cd,lifecycle_status,active,src_2a5c99c65a3533f8,provider_claim_only,ai_assisted_research,batch_001_release_002,kaykluz,2026-08-02,,,"Human reviewed. Source locator: About Company; Who is Smart-View Technology; Analytics, Machine Learning & Reporting; Our Location."
asrt_bulk_976c23d627b1dcf4,organisation,org_32b8d4d2ec475f59,country_of_origin,DE,src_02027067a2b6f47d,provider_claim_only,ai_assisted_research,batch_001_release_002,kaykluz,2026-08-02,,,"Human reviewed. Source locator: Paragraphs dated April 19, 2012 stating successful go-live, remote meter reads, MDUS integration and continuous exchange with SAP for Utilities."
asrt_bulk_986e4702b79f4e9f,product,prod_f3d9dc4a77ea4cab,lifecycle_status,active,src_0b7158369b815d9f,provider_claim_only,ai_assisted_research,batch_001_release_002,kaykluz,2026-08-02,,,Human reviewed. Source locator: Presentation summary under '2022 – AVEVA PI World – Amsterdam – Power Generation'.
asrt_bulk_9e54a5ef39509b41,organisation,org_530820839614a2eb,origin_classification,global_deployed_in_africa,src_7de3c1f07aa1a7fc,provider_claim_only,ai_assisted_research,batch_001_release_002,kaykluz,2026-08-02,,,"Human reviewed. Source locator: Solution section stating that IoT, smart-meter and RTU data is aggregated with ArcGIS GeoEvent Server to update feature layers."
asrt_bulk_a03e8d47e2ea2d39,product,prod_00904b9e2148c62a,organisation_id,org_fc7c0c72d1969875,src_f533c88c1d12d756,provider_claim_only,ai_assisted_research,batch_001_release_002,kaykluz,2026-08-02,,,"Human reviewed. Source locator: Opening product description, 'Adroit IoT Platform', 'Security', 'Services Orientated' and vertical-application paragraph naming Energy."
asrt_bulk_a41cbad53774c2b0,product,prod_3e36972ea2d29b21,access_model,commercial,src_02027067a2b6f47d,provider_claim_only,ai_assisted_research,batch_001_release_002,kaykluz,2026-08-02,,,"Human reviewed. Source locator: Paragraphs dated April 19, 2012 stating successful go-live, remote meter reads, MDUS integration and continuous exchange with SAP for Utilities."
asrt_bulk_a4fe6f827ab556ed,product,prod_f3d9dc4a77ea4cab,sector_id,sector_generation_storage,src_0b7158369b815d9f,provider_claim_only,ai_assisted_research,batch_001_release_002,kaykluz,2026-08-02,,,Human reviewed. Source locator: Presentation summary under '2022 – AVEVA PI World – Amsterdam – Power Generation'.
asrt_bulk_af051516f358dda6,deployment,dep_cc875ff369c6e798,product_id,prod_3b9526941c4a04c6,src_7de3c1f07aa1a7fc,provider_claim_only,ai_assisted_research,batch_001_release_002,kaykluz,2026-08-02,,,"Human reviewed. Source locator: Solution section stating that IoT, smart-meter and RTU data is aggregated with ArcGIS GeoEvent Server to update feature layers."
asrt_bulk_af477b040c2e9d93,product,prod_00904b9e2148c62a,lifecycle_status,active,src_f533c88c1d12d756,provider_claim_only,ai_assisted_research,batch_001_release_002,kaykluz,2026-08-02,,,"Human reviewed. Source locator: Opening product description, 'Adroit IoT Platform', 'Security', 'Services Orientated' and vertical-application paragraph naming Energy."
asrt_bulk_b032fe1b6285c1e8,product,prod_84da79537e9d2e53,description,"Energy-data integration product using APIs, secure file transfer and workflow orchestration to consolidate internal and external data sources.",src_33e8d065011165de,provider_claim_only,ai_assisted_research,batch_001_release_002,kaykluz,2026-08-02,,,"Human reviewed. Source locator: Opening overview, Details and Features sections; Output Examples include grid GIS outputs."
asrt_bulk_b8f1c95bf3274cc2,deployment,dep_cc875ff369c6e798,country_iso2,NG,src_7de3c1f07aa1a7fc,provider_claim_only,ai_assisted_research,batch_001_release_002,kaykluz,2026-08-02,,,"Human reviewed. Source locator: Solution section stating that IoT, smart-meter and RTU data is aggregated with ArcGIS GeoEvent Server to update feature layers."
asrt_bulk_bbd77f3fe6e04350,product,prod_3e36972ea2d29b21,website,https://www.prnewswire.com/news-releases/newsbyte-city-of-cape-town-empowers-commercial-and-industrial-customers-with-sap-ami-integration-for-utilities-software-148054465.html,src_02027067a2b6f47d,provider_claim_only,ai_assisted_research,batch_001_release_002,kaykluz,2026-08-02,,,"Human reviewed. Source locator: Paragraphs dated April 19, 2012 stating successful go-live, remote meter reads, MDUS integration and continuous exchange with SAP for Utilities."
asrt_bulk_bd34968783baa792,product,prod_3b9526941c4a04c6,website,https://www.esri.com/en-us/arcgis/products/arcgis-geoevent-server/overview,src_7de3c1f07aa1a7fc,provider_claim_only,ai_assisted_research,batch_001_release_002,kaykluz,2026-08-02,,,"Human reviewed. Source locator: Solution section stating that IoT, smart-meter and RTU data is aggregated with ArcGIS GeoEvent Server to update feature layers."
asrt_bulk_bf31d330a01400b1,organisation,org_b9fc077cac046000,country_of_origin,ZA,src_2a5c99c65a3533f8,provider_claim_only,ai_assisted_research,batch_001_release_002,kaykluz,2026-08-02,,,"Human reviewed. Source locator: About Company; Who is Smart-View Technology; Analytics, Machine Learning & Reporting; Our Location."
asrt_bulk_bff3288ca0809636,product,prod_b91aa7029d7054cd,description,"Software-as-a-service platform for real-time utility monitoring, anomaly detection, bill creation and verification, analytics and sustainability reporting.",src_2a5c99c65a3533f8,provider_claim_only,ai_assisted_research,batch_001_release_002,kaykluz,2026-08-02,,,"Human reviewed. Source locator: About Company; Who is Smart-View Technology; Analytics, Machine Learning & Reporting; Our Location."
asrt_bulk_c2a667a3678d5404,organisation,org_b5a699ab229742b6,name,Enerweb,src_33e8d065011165de,provider_claim_only,ai_assisted_research,batch_001_release_002,kaykluz,2026-08-02,,,"Human reviewed. Source locator: Opening overview, Details and Features sections; Output Examples include grid GIS outputs."
asrt_bulk_c4ff672c9cf509ff,organisation,org_32b8d4d2ec475f59,headquarters_country,DE,src_02027067a2b6f47d,provider_claim_only,ai_assisted_research,batch_001_release_002,kaykluz,2026-08-02,,,"Human reviewed. Source locator: Paragraphs dated April 19, 2012 stating successful go-live, remote meter reads, MDUS integration and continuous exchange with SAP for Utilities."
asrt_bulk_c6968df5ab9f175a,product,prod_b91aa7029d7054cd,access_model,commercial,src_2a5c99c65a3533f8,provider_claim_only,ai_assisted_research,batch_001_release_002,kaykluz,2026-08-02,,,"Human reviewed. Source locator: About Company; Who is Smart-View Technology; Analytics, Machine Learning & Reporting; Our Location."
asrt_bulk_cb7dc1c3bdfd3f1f,product,prod_3e36972ea2d29b21,sector_id,sector_power_utilities,src_02027067a2b6f47d,provider_claim_only,ai_assisted_research,batch_001_release_002,kaykluz,2026-08-02,,,"Human reviewed. Source locator: Paragraphs dated April 19, 2012 stating successful go-live, remote meter reads, MDUS integration and continuous exchange with SAP for Utilities."
asrt_bulk_d31d12f7ec6b6eae,deployment,dep_cc875ff369c6e798,customer_disclosure,named,src_7de3c1f07aa1a7fc,provider_claim_only,ai_assisted_research,batch_001_release_002,kaykluz,2026-08-02,,,"Human reviewed. Source locator: Solution section stating that IoT, smart-meter and RTU data is aggregated with ArcGIS GeoEvent Server to update feature layers."
asrt_bulk_d436178761a06762,product,prod_b91aa7029d7054cd,organisation_id,org_b9fc077cac046000,src_2a5c99c65a3533f8,provider_claim_only,ai_assisted_research,batch_001_release_002,kaykluz,2026-08-02,,,"Human reviewed. Source locator: About Company; Who is Smart-View Technology; Analytics, Machine Learning & Reporting; Our Location."
asrt_bulk_d71ef81abb8b6f36,product,prod_f3d9dc4a77ea4cab,access_model,commercial,src_0b7158369b815d9f,provider_claim_only,ai_assisted_research,batch_001_release_002,kaykluz,2026-08-02,,,Human reviewed. Source locator: Presentation summary under '2022 – AVEVA PI World – Amsterdam – Power Generation'.
asrt_bulk_d9f0a5f8a8a471cd,organisation,org_9df3ccd43710a1e4,name,AVEVA Group Limited,src_0b7158369b815d9f,provider_claim_only,ai_assisted_research,batch_001_release_002,kaykluz,2026-08-02,,,Human reviewed. Source locator: Presentation summary under '2022 – AVEVA PI World – Amsterdam – Power Generation'.
asrt_bulk_d9fd74dee516343d,organisation,org_32b8d4d2ec475f59,website,https://www.sap.com/,src_02027067a2b6f47d,provider_claim_only,ai_assisted_research,batch_001_release_002,kaykluz,2026-08-02,,,"Human reviewed. Source locator: Paragraphs dated April 19, 2012 stating successful go-live, remote meter reads, MDUS integration and continuous exchange with SAP for Utilities."
asrt_bulk_dcb99bdbbaa86263,deployment,dep_a7c8d5b7c82274d7,lifecycle_status,historical,src_02027067a2b6f47d,provider_claim_only,ai_assisted_research,batch_001_release_002,kaykluz,2026-08-02,,,"Human reviewed. Source locator: Paragraphs dated April 19, 2012 stating successful go-live, remote meter reads, MDUS integration and continuous exchange with SAP for Utilities."
asrt_bulk_df5bad4df2a7e8eb,product,prod_b91aa7029d7054cd,sector_id,sector_commercial_industrial,src_2a5c99c65a3533f8,provider_claim_only,ai_assisted_research,batch_001_release_002,kaykluz,2026-08-02,,,"Human reviewed. Source locator: About Company; Who is Smart-View Technology; Analytics, Machine Learning & Reporting; Our Location."
asrt_bulk_dff82b0d0f865484,organisation,org_9df3ccd43710a1e4,country_of_origin,GB,src_0b7158369b815d9f,provider_claim_only,ai_assisted_research,batch_001_release_002,kaykluz,2026-08-02,,,Human reviewed. Source locator: Presentation summary under '2022 – AVEVA PI World – Amsterdam – Power Generation'.
asrt_bulk_e2157b570c0359af,organisation,org_b5a699ab229742b6,country_of_origin,ZA,src_33e8d065011165de,provider_claim_only,ai_assisted_research,batch_001_release_002,kaykluz,2026-08-02,,,"Human reviewed. Source locator: Opening overview, Details and Features sections; Output Examples include grid GIS outputs."
