id,subject_type,subject_id,predicate,value,source_id,evidence_status,extracted_by,extractor_run_id,reviewed_by,reviewed_at,valid_from,valid_to,notes
asrt_bulk_3ddebe3485e08a00,product,prod_bc70438d15454ac9,lifecycle_status,active,src_c7616caa46f7a0c2,provider_claim_only,ai_assisted_research,batch_001_release_013,kaykluz,2026-08-02,,,Human reviewed. Source locator: Opening announcement and ICC technology list naming a Wide Area Monitoring System designed for grid stability.
asrt_bulk_4cb61a0c69343c3b,product,prod_ad4f1a22ff85d12b,name,Switch Energy Trading Platform,src_705592f873593725,provider_claim_only,ai_assisted_research,batch_001_release_013,kaykluz,2026-08-02,,,Human reviewed. Source locator: Opening paragraph and complete energy trading platform feature list; contact block gives the Cape Town address.
asrt_bulk_4e96e5a80f6edfdc,product,prod_ad4f1a22ff85d12b,sector_id,sector_markets_finance_carbon,src_705592f873593725,provider_claim_only,ai_assisted_research,batch_001_release_013,kaykluz,2026-08-02,,,Human reviewed. Source locator: Opening paragraph and complete energy trading platform feature list; contact block gives the Cape Town address.
asrt_bulk_50ee043a5ac106ac,product,prod_8c028e7d3c878e74,organisation_id,org_930efc4050b16d68,src_7c0c0c942fa173cd,provider_claim_only,ai_assisted_research,batch_001_release_013,kaykluz,2026-08-02,,,Human reviewed. Source locator: Main project paragraph describes continent-wide African country and transmission-link coverage and states that the model is open source.
asrt_bulk_522e8843603a4353,product,prod_bc70438d15454ac9,sector_id,sector_power_utilities,src_c7616caa46f7a0c2,provider_claim_only,ai_assisted_research,batch_001_release_013,kaykluz,2026-08-02,,,Human reviewed. Source locator: Opening announcement and ICC technology list naming a Wide Area Monitoring System designed for grid stability.
asrt_bulk_54e43e6664a9ee71,product,prod_8c028e7d3c878e74,primary_category_id,cat_transmission_system_operation,src_7c0c0c942fa173cd,provider_claim_only,ai_assisted_research,batch_001_release_013,kaykluz,2026-08-02,,,Human reviewed. Source locator: Main project paragraph describes continent-wide African country and transmission-link coverage and states that the model is open source.
asrt_bulk_5b2efcf9270d5cc0,deployment,dep_9f93d6392cac38f3,product_id,prod_bc70438d15454ac9,src_c7616caa46f7a0c2,provider_claim_only,ai_assisted_research,batch_001_release_013,kaykluz,2026-08-02,,,Human reviewed. Source locator: Opening announcement and ICC technology list naming a Wide Area Monitoring System designed for grid stability.
asrt_bulk_5bdd4116434b2bf5,product,prod_8c028e7d3c878e74,sector_id,sector_power_utilities,src_7c0c0c942fa173cd,provider_claim_only,ai_assisted_research,batch_001_release_013,kaykluz,2026-08-02,,,Human reviewed. Source locator: Main project paragraph describes continent-wide African country and transmission-link coverage and states that the model is open source.
asrt_bulk_5fcad4ad5c00c9a2,organisation,org_907aa74533dc527b,name,GE Vernova,src_c7616caa46f7a0c2,provider_claim_only,ai_assisted_research,batch_001_release_013,kaykluz,2026-08-02,,,Human reviewed. Source locator: Opening announcement and ICC technology list naming an Energy Management System engineered for dispatching.
asrt_bulk_67bcb7e73746982d,product,prod_8c028e7d3c878e74,access_model,open_source,src_7c0c0c942fa173cd,provider_claim_only,ai_assisted_research,batch_001_release_013,kaykluz,2026-08-02,,,Human reviewed. Source locator: Main project paragraph describes continent-wide African country and transmission-link coverage and states that the model is open source.
asrt_bulk_6fbfb275e8590047,product,prod_4801ed63e28a4c98,lifecycle_status,active,src_8055fc93905afd67,provider_claim_only,ai_assisted_research,batch_001_release_013,kaykluz,2026-08-02,,,Human reviewed. Source locator: Our Solutions / Energypro Transactions section names the product and describes contract and transaction automation.
asrt_bulk_72f781c1104f3f7f,organisation,org_907aa74533dc527b,headquarters_country,US,src_c7616caa46f7a0c2,provider_claim_only,ai_assisted_research,batch_001_release_013,kaykluz,2026-08-02,,,Human reviewed. Source locator: Opening announcement and ICC technology list naming an Energy Management System engineered for dispatching.
asrt_bulk_79d15e8afab90676,product,prod_65cb59d227c4267f,primary_category_id,cat_transmission_system_operation,src_c7616caa46f7a0c2,provider_claim_only,ai_assisted_research,batch_001_release_013,kaykluz,2026-08-02,,,Human reviewed. Source locator: Opening announcement and ICC technology list naming an Energy Management System engineered for dispatching.
asrt_bulk_7da430f644f2de23,organisation,org_6813554323495fa0,website,https://www.switch.org.za/,src_705592f873593725,provider_claim_only,ai_assisted_research,batch_001_release_013,kaykluz,2026-08-02,,,Human reviewed. Source locator: Opening paragraph and complete energy trading platform feature list; contact block gives the Cape Town address.
asrt_bulk_7dec715077d1e448,deployment,dep_9f93d6392cac38f3,customer_name,West African Power Pool,src_c7616caa46f7a0c2,provider_claim_only,ai_assisted_research,batch_001_release_013,kaykluz,2026-08-02,,,Human reviewed. Source locator: Opening announcement and ICC technology list naming a Wide Area Monitoring System designed for grid stability.
asrt_bulk_876e44c218aa5953,product,prod_65cb59d227c4267f,access_model,commercial,src_c7616caa46f7a0c2,provider_claim_only,ai_assisted_research,batch_001_release_013,kaykluz,2026-08-02,,,Human reviewed. Source locator: Opening announcement and ICC technology list naming an Energy Management System engineered for dispatching.
asrt_bulk_94c3ed319e70356c,product,prod_bc70438d15454ac9,website,https://www.gevernova.com/software/products/grid-os,src_c7616caa46f7a0c2,provider_claim_only,ai_assisted_research,batch_001_release_013,kaykluz,2026-08-02,,,Human reviewed. Source locator: Opening announcement and ICC technology list naming a Wide Area Monitoring System designed for grid stability.
asrt_bulk_960f972eb444d2dc,product,prod_bc70438d15454ac9,primary_category_id,cat_transmission_system_operation,src_c7616caa46f7a0c2,provider_claim_only,ai_assisted_research,batch_001_release_013,kaykluz,2026-08-02,,,Human reviewed. Source locator: Opening announcement and ICC technology list naming a Wide Area Monitoring System designed for grid stability.
asrt_bulk_9e9ed0854fc86259,product,prod_bc70438d15454ac9,name,GridOS Wide Area Monitoring System,src_c7616caa46f7a0c2,provider_claim_only,ai_assisted_research,batch_001_release_013,kaykluz,2026-08-02,,,Human reviewed. Source locator: Opening announcement and ICC technology list naming a Wide Area Monitoring System designed for grid stability.
asrt_bulk_a128179997494fb8,organisation,org_930efc4050b16d68,headquarters_country,SE,src_7c0c0c942fa173cd,provider_claim_only,ai_assisted_research,batch_001_release_013,kaykluz,2026-08-02,,,Human reviewed. Source locator: Main project paragraph describes continent-wide African country and transmission-link coverage and states that the model is open source.
asrt_bulk_a2c9223c17d249aa,deployment,dep_9f93d6392cac38f3,lifecycle_status,active,src_c7616caa46f7a0c2,provider_claim_only,ai_assisted_research,batch_001_release_013,kaykluz,2026-08-02,,,Human reviewed. Source locator: Opening announcement and ICC technology list naming a Wide Area Monitoring System designed for grid stability.
asrt_bulk_a36d2f52b054e45b,product,prod_4801ed63e28a4c98,website,https://openaccess.energy/,src_8055fc93905afd67,provider_claim_only,ai_assisted_research,batch_001_release_013,kaykluz,2026-08-02,,,Human reviewed. Source locator: Our Solutions / Energypro Transactions section names the product and describes contract and transaction automation.
asrt_bulk_a51536df0c5a181f,product,prod_4801ed63e28a4c98,sector_id,sector_markets_finance_carbon,src_8055fc93905afd67,provider_claim_only,ai_assisted_research,batch_001_release_013,kaykluz,2026-08-02,,,Human reviewed. Source locator: Our Solutions / Energypro Transactions section names the product and describes contract and transaction automation.
asrt_bulk_a73b9026da84b96d,product,prod_4801ed63e28a4c98,name,Energypro Transactions,src_8055fc93905afd67,provider_claim_only,ai_assisted_research,batch_001_release_013,kaykluz,2026-08-02,,,Human reviewed. Source locator: Our Solutions / Energypro Transactions section names the product and describes contract and transaction automation.
asrt_bulk_a7a60897a08e0242,product,prod_8c028e7d3c878e74,name,TEMBA,src_7c0c0c942fa173cd,provider_claim_only,ai_assisted_research,batch_001_release_013,kaykluz,2026-08-02,,,Human reviewed. Source locator: Main project paragraph describes continent-wide African country and transmission-link coverage and states that the model is open source.
asrt_bulk_ae1ccee9d9b4b89d,organisation,org_930efc4050b16d68,website,https://www.kth.se/,src_7c0c0c942fa173cd,provider_claim_only,ai_assisted_research,batch_001_release_013,kaykluz,2026-08-02,,,Human reviewed. Source locator: Main project paragraph describes continent-wide African country and transmission-link coverage and states that the model is open source.
asrt_bulk_aee211db60b7ce7c,organisation,org_d48d027ab1a1011c,name,Open Access Energy,src_8055fc93905afd67,provider_claim_only,ai_assisted_research,batch_001_release_013,kaykluz,2026-08-02,,,Human reviewed. Source locator: Our Solutions / Energypro Transactions section names the product and describes contract and transaction automation.
asrt_bulk_b14b30ced31a44b6,organisation,org_907aa74533dc527b,country_of_origin,US,src_c7616caa46f7a0c2,provider_claim_only,ai_assisted_research,batch_001_release_013,kaykluz,2026-08-02,,,Human reviewed. Source locator: Opening announcement and ICC technology list naming an Energy Management System engineered for dispatching.
asrt_bulk_b4be2e3cc5bf053e,organisation,org_930efc4050b16d68,name,KTH Royal Institute of Technology,src_7c0c0c942fa173cd,provider_claim_only,ai_assisted_research,batch_001_release_013,kaykluz,2026-08-02,,,Human reviewed. Source locator: Main project paragraph describes continent-wide African country and transmission-link coverage and states that the model is open source.
asrt_bulk_b620ae363558aaad,product,prod_ad4f1a22ff85d12b,description,"A platform for PPA administration, portfolio planning, generation-load matching, energy aggregation, allocations, optimisation and forecasting.",src_705592f873593725,provider_claim_only,ai_assisted_research,batch_001_release_013,kaykluz,2026-08-02,,,Human reviewed. Source locator: Opening paragraph and complete energy trading platform feature list; contact block gives the Cape Town address.
asrt_bulk_b6cce9d4c78e560b,organisation,org_6813554323495fa0,origin_classification,africa_built,src_705592f873593725,provider_claim_only,ai_assisted_research,batch_001_release_013,kaykluz,2026-08-02,,,Human reviewed. Source locator: Opening paragraph and complete energy trading platform feature list; contact block gives the Cape Town address.
asrt_bulk_bbd8a120625cfd0b,organisation,org_6813554323495fa0,headquarters_country,ZA,src_705592f873593725,provider_claim_only,ai_assisted_research,batch_001_release_013,kaykluz,2026-08-02,,,Human reviewed. Source locator: Opening paragraph and complete energy trading platform feature list; contact block gives the Cape Town address.
asrt_bulk_c1672e42c3bbed34,deployment,dep_3bf37cad1e299f2e,customer_name,West African Power Pool,src_c7616caa46f7a0c2,provider_claim_only,ai_assisted_research,batch_001_release_013,kaykluz,2026-08-02,,,Human reviewed. Source locator: Opening announcement and ICC technology list naming an Energy Management System engineered for dispatching.
asrt_bulk_c4a02fc9b9660e55,deployment,dep_9f93d6392cac38f3,country_iso2,BJ,src_c7616caa46f7a0c2,provider_claim_only,ai_assisted_research,batch_001_release_013,kaykluz,2026-08-02,,,Human reviewed. Source locator: Opening announcement and ICC technology list naming a Wide Area Monitoring System designed for grid stability.
asrt_bulk_c777e02724f0e0f6,product,prod_bc70438d15454ac9,description,Synchrophasor-based wide-area grid monitoring software for near-real-time visibility and transmission-system stability analysis.,src_c7616caa46f7a0c2,provider_claim_only,ai_assisted_research,batch_001_release_013,kaykluz,2026-08-02,,,Human reviewed. Source locator: Opening announcement and ICC technology list naming a Wide Area Monitoring System designed for grid stability.
asrt_bulk_cb420f06c2c51d6d,organisation,org_d48d027ab1a1011c,headquarters_country,ZA,src_8055fc93905afd67,provider_claim_only,ai_assisted_research,batch_001_release_013,kaykluz,2026-08-02,,,Human reviewed. Source locator: Our Solutions / Energypro Transactions section names the product and describes contract and transaction automation.
asrt_bulk_d1e696554baabc7e,product,prod_65cb59d227c4267f,lifecycle_status,active,src_c7616caa46f7a0c2,provider_claim_only,ai_assisted_research,batch_001_release_013,kaykluz,2026-08-02,,,Human reviewed. Source locator: Opening announcement and ICC technology list naming an Energy Management System engineered for dispatching.
asrt_bulk_d3a08fc411b5a679,product,prod_4801ed63e28a4c98,access_model,commercial,src_8055fc93905afd67,provider_claim_only,ai_assisted_research,batch_001_release_013,kaykluz,2026-08-02,,,Human reviewed. Source locator: Our Solutions / Energypro Transactions section names the product and describes contract and transaction automation.
asrt_bulk_d6841a18644e84d6,deployment,dep_3bf37cad1e299f2e,started_year,2024,src_c7616caa46f7a0c2,provider_claim_only,ai_assisted_research,batch_001_release_013,kaykluz,2026-08-02,,,Human reviewed. Source locator: Opening announcement and ICC technology list naming an Energy Management System engineered for dispatching.
asrt_bulk_d86fcbaf81d0564d,product,prod_4801ed63e28a4c98,organisation_id,org_d48d027ab1a1011c,src_8055fc93905afd67,provider_claim_only,ai_assisted_research,batch_001_release_013,kaykluz,2026-08-02,,,Human reviewed. Source locator: Our Solutions / Energypro Transactions section names the product and describes contract and transaction automation.
asrt_bulk_d8b5c503f0cd20ce,organisation,org_6813554323495fa0,name,Switch Energy,src_705592f873593725,provider_claim_only,ai_assisted_research,batch_001_release_013,kaykluz,2026-08-02,,,Human reviewed. Source locator: Opening paragraph and complete energy trading platform feature list; contact block gives the Cape Town address.
asrt_bulk_da3353ddc2435817,product,prod_65cb59d227c4267f,sector_id,sector_power_utilities,src_c7616caa46f7a0c2,provider_claim_only,ai_assisted_research,batch_001_release_013,kaykluz,2026-08-02,,,Human reviewed. Source locator: Opening announcement and ICC technology list naming an Energy Management System engineered for dispatching.
asrt_bulk_dad10be4a1c3d3dc,product,prod_8c028e7d3c878e74,description,Open-source electricity-supply model representing African countries and cross-border transmission links.,src_7c0c0c942fa173cd,provider_claim_only,ai_assisted_research,batch_001_release_013,kaykluz,2026-08-02,,,Human reviewed. Source locator: Main project paragraph describes continent-wide African country and transmission-link coverage and states that the model is open source.
asrt_bulk_dc98efd70abc5ad6,product,prod_bc70438d15454ac9,organisation_id,org_907aa74533dc527b,src_c7616caa46f7a0c2,provider_claim_only,ai_assisted_research,batch_001_release_013,kaykluz,2026-08-02,,,Human reviewed. Source locator: Opening announcement and ICC technology list naming a Wide Area Monitoring System designed for grid stability.
asrt_bulk_de34a1ed0e65aaed,organisation,org_d48d027ab1a1011c,origin_classification,africa_built,src_8055fc93905afd67,provider_claim_only,ai_assisted_research,batch_001_release_013,kaykluz,2026-08-02,,,Human reviewed. Source locator: Our Solutions / Energypro Transactions section names the product and describes contract and transaction automation.
asrt_bulk_e182a10cc60aca5f,product,prod_4801ed63e28a4c98,description,"Private-energy transaction software for contract automation, power sales and wheeling management.",src_8055fc93905afd67,provider_claim_only,ai_assisted_research,batch_001_release_013,kaykluz,2026-08-02,,,Human reviewed. Source locator: Our Solutions / Energypro Transactions section names the product and describes contract and transaction automation.
asrt_bulk_e32de68e9b7d372c,product,prod_65cb59d227c4267f,organisation_id,org_907aa74533dc527b,src_c7616caa46f7a0c2,provider_claim_only,ai_assisted_research,batch_001_release_013,kaykluz,2026-08-02,,,Human reviewed. Source locator: Opening announcement and ICC technology list naming an Energy Management System engineered for dispatching.
asrt_bulk_e4246c7097088c47,organisation,org_907aa74533dc527b,origin_classification,global_deployed_in_africa,src_c7616caa46f7a0c2,provider_claim_only,ai_assisted_research,batch_001_release_013,kaykluz,2026-08-02,,,Human reviewed. Source locator: Opening announcement and ICC technology list naming an Energy Management System engineered for dispatching.
asrt_bulk_e81c5503f5cc442d,product,prod_8c028e7d3c878e74,website,https://www.kth.se/en/2.88189/energy-systems/completed-projects/the-electricity-model-base-for-africa-temba-1.940034,src_7c0c0c942fa173cd,provider_claim_only,ai_assisted_research,batch_001_release_013,kaykluz,2026-08-02,,,Human reviewed. Source locator: Main project paragraph describes continent-wide African country and transmission-link coverage and states that the model is open source.
asrt_bulk_e8ee9c0aa2e2587e,deployment,dep_9f93d6392cac38f3,customer_disclosure,named,src_c7616caa46f7a0c2,provider_claim_only,ai_assisted_research,batch_001_release_013,kaykluz,2026-08-02,,,Human reviewed. Source locator: Opening announcement and ICC technology list naming a Wide Area Monitoring System designed for grid stability.
asrt_bulk_e93dc77484b109be,organisation,org_907aa74533dc527b,name,GE Vernova,src_c7616caa46f7a0c2,provider_claim_only,ai_assisted_research,batch_001_release_013,kaykluz,2026-08-02,,,Human reviewed. Source locator: Opening announcement and ICC technology list naming a Wide Area Monitoring System designed for grid stability.
asrt_bulk_ea3235bab8285621,deployment,dep_9f93d6392cac38f3,started_year,2024,src_c7616caa46f7a0c2,provider_claim_only,ai_assisted_research,batch_001_release_013,kaykluz,2026-08-02,,,Human reviewed. Source locator: Opening announcement and ICC technology list naming a Wide Area Monitoring System designed for grid stability.
asrt_bulk_ed8a448a696c933b,deployment,dep_3bf37cad1e299f2e,lifecycle_status,active,src_c7616caa46f7a0c2,provider_claim_only,ai_assisted_research,batch_001_release_013,kaykluz,2026-08-02,,,Human reviewed. Source locator: Opening announcement and ICC technology list naming an Energy Management System engineered for dispatching.
asrt_bulk_f0afcd3dcc9846aa,organisation,org_d48d027ab1a1011c,country_of_origin,ZA,src_8055fc93905afd67,provider_claim_only,ai_assisted_research,batch_001_release_013,kaykluz,2026-08-02,,,Human reviewed. Source locator: Our Solutions / Energypro Transactions section names the product and describes contract and transaction automation.
asrt_bulk_f970858aec4f0ada,product,prod_4801ed63e28a4c98,primary_category_id,cat_trading_wheeling_settlement,src_8055fc93905afd67,provider_claim_only,ai_assisted_research,batch_001_release_013,kaykluz,2026-08-02,,,Human reviewed. Source locator: Our Solutions / Energypro Transactions section names the product and describes contract and transaction automation.
asrt_bulk_fa2ef8f1bb899adb,product,prod_ad4f1a22ff85d12b,access_model,commercial,src_705592f873593725,provider_claim_only,ai_assisted_research,batch_001_release_013,kaykluz,2026-08-02,,,Human reviewed. Source locator: Opening paragraph and complete energy trading platform feature list; contact block gives the Cape Town address.
asrt_bulk_fd67b1766770ab10,organisation,org_907aa74533dc527b,headquarters_country,US,src_c7616caa46f7a0c2,provider_claim_only,ai_assisted_research,batch_001_release_013,kaykluz,2026-08-02,,,Human reviewed. Source locator: Opening announcement and ICC technology list naming a Wide Area Monitoring System designed for grid stability.
