id,subject_type,subject_id,predicate,value,source_id,evidence_status,extracted_by,extractor_run_id,reviewed_by,reviewed_at,valid_from,valid_to,notes
asrt_bulk_829de907206e62e1,product,prod_4a59c1c6110c4219,primary_category_id,cat_retail_metering_billing_payments,src_e1397f8d9f1aec2c,provider_claim_only,ai_assisted_research,batch_001_release_011,kaykluz,2026-08-02,,,"Human reviewed. Source locator: Opening product description, Key product features and Value-added service offering."
asrt_bulk_836f79059303acfa,product,prod_b57d9407040b6d6d,lifecycle_status,active,src_31fdc6b36c19f321,provider_claim_only,ai_assisted_research,batch_001_release_011,kaykluz,2026-08-02,,,Human reviewed. Source locator: Opening platform summary; 'The platform'; 'What we meter'; 'How it works'; FAQ; footer address.
asrt_bulk_853f57830b58dcb9,product,prod_d5b79f9c98ecce44,website,https://cloud.netelek.co.za/,src_19cbb51c9737fa08,provider_claim_only,ai_assisted_research,batch_001_release_011,kaykluz,2026-08-02,,,Human reviewed. Source locator: Launch Platform > NetVend product entry.
asrt_bulk_85482ecfd59c4808,product,prod_033fbcf0e9b1c951,access_model,public,src_a6c915fb6879f499,public_source,ai_assisted_research,batch_001_release_011,kaykluz,2026-08-02,,,Human reviewed. Source locator: Paragraph beginning 'The GEP provides' describes the GEP Explorer and its adjustable least-cost planning parameters.
asrt_bulk_8844621ef59750d8,product,prod_d5b79f9c98ecce44,sector_id,sector_power_utilities,src_19cbb51c9737fa08,provider_claim_only,ai_assisted_research,batch_001_release_011,kaykluz,2026-08-02,,,Human reviewed. Source locator: Launch Platform > NetVend product entry.
asrt_bulk_8875056af773e89a,product,prod_daa50f9ebedcc7b0,primary_category_id,cat_planning_geospatial,src_c884b377e1fc531b,public_source,ai_assisted_research,batch_001_release_011,kaykluz,2026-08-02,,,Human reviewed. Source locator: EAE description and IMPACCT Framework paragraph identify the tool for priority-area and energy-access planning.
asrt_bulk_940944b807d5f810,product,prod_d5b79f9c98ecce44,access_model,commercial,src_19cbb51c9737fa08,provider_claim_only,ai_assisted_research,batch_001_release_011,kaykluz,2026-08-02,,,Human reviewed. Source locator: Launch Platform > NetVend product entry.
asrt_bulk_9447307cc556ed3d,product,prod_d5b79f9c98ecce44,organisation_id,org_99b1e294a6715f25,src_19cbb51c9737fa08,provider_claim_only,ai_assisted_research,batch_001_release_011,kaykluz,2026-08-02,,,Human reviewed. Source locator: Launch Platform > NetVend product entry.
asrt_bulk_94d80c490d161899,product,prod_daa50f9ebedcc7b0,website,https://www.energyaccessexplorer.org/,src_c884b377e1fc531b,public_source,ai_assisted_research,batch_001_release_011,kaykluz,2026-08-02,,,Human reviewed. Source locator: EAE description and IMPACCT Framework paragraph identify the tool for priority-area and energy-access planning.
asrt_bulk_952ed675952f55f7,organisation,org_063aba978073ba5d,country_of_origin,ZA,src_5d32c0903dfe6e9c,provider_claim_only,ai_assisted_research,batch_001_release_011,kaykluz,2026-08-02,,,"Human reviewed. Source locator: Sections 'Download the Citiq app' and 'Manage your utilities on the go', plus the statement that the technology is locally built in South Africa."
asrt_bulk_953ac46712543ba4,product,prod_daa50f9ebedcc7b0,lifecycle_status,active,src_c884b377e1fc531b,public_source,ai_assisted_research,batch_001_release_011,kaykluz,2026-08-02,,,Human reviewed. Source locator: EAE description and IMPACCT Framework paragraph identify the tool for priority-area and energy-access planning.
asrt_bulk_995368b8c2ec99bc,product,prod_5a6f083895aef158,website,https://citiqprepaid.co.za/,src_5d32c0903dfe6e9c,provider_claim_only,ai_assisted_research,batch_001_release_011,kaykluz,2026-08-02,,,"Human reviewed. Source locator: Sections 'Download the Citiq app' and 'Manage your utilities on the go', plus the statement that the technology is locally built in South Africa."
asrt_bulk_9f7dd258489c321f,product,prod_d5b79f9c98ecce44,lifecycle_status,active,src_19cbb51c9737fa08,provider_claim_only,ai_assisted_research,batch_001_release_011,kaykluz,2026-08-02,,,Human reviewed. Source locator: Launch Platform > NetVend product entry.
asrt_bulk_a518a6e915843aa4,organisation,org_99b1e294a6715f25,name,Netelek,src_19cbb51c9737fa08,provider_claim_only,ai_assisted_research,batch_001_release_011,kaykluz,2026-08-02,,,Human reviewed. Source locator: Launch Platform > NetFin product entry.
asrt_bulk_a885ad00b0c2a379,product,prod_4a59c1c6110c4219,website,https://www.myvoltage.co.za/what-we-do/,src_e1397f8d9f1aec2c,provider_claim_only,ai_assisted_research,batch_001_release_011,kaykluz,2026-08-02,,,"Human reviewed. Source locator: Opening product description, Key product features and Value-added service offering."
asrt_bulk_ab24684b83364092,product,prod_4a59c1c6110c4219,sector_id,sector_commercial_industrial,src_e1397f8d9f1aec2c,provider_claim_only,ai_assisted_research,batch_001_release_011,kaykluz,2026-08-02,,,"Human reviewed. Source locator: Opening product description, Key product features and Value-added service offering."
asrt_bulk_ae351b6025d4389d,product,prod_d5b79f9c98ecce44,description,"Standard Transfer Specification prepaid vending platform for electricity, water and gas utilities.",src_19cbb51c9737fa08,provider_claim_only,ai_assisted_research,batch_001_release_011,kaykluz,2026-08-02,,,Human reviewed. Source locator: Launch Platform > NetVend product entry.
asrt_bulk_b0324c08f6173fb3,product,prod_7a974ed97072233c,description,Utility billing platform for metered services with additional and recurring billing and municipal general-ledger export support.,src_19cbb51c9737fa08,provider_claim_only,ai_assisted_research,batch_001_release_011,kaykluz,2026-08-02,,,Human reviewed. Source locator: Launch Platform > NetFin product entry.
asrt_bulk_b0b69f283d5795bc,organisation,org_99b1e294a6715f25,website,https://www.netelek.co.za/,src_19cbb51c9737fa08,provider_claim_only,ai_assisted_research,batch_001_release_011,kaykluz,2026-08-02,,,Human reviewed. Source locator: Launch Platform > NetVend product entry.
asrt_bulk_b1c336332b474bc1,product,prod_b57d9407040b6d6d,organisation_id,org_7951c70ccd95064f,src_31fdc6b36c19f321,provider_claim_only,ai_assisted_research,batch_001_release_011,kaykluz,2026-08-02,,,Human reviewed. Source locator: Opening platform summary; 'The platform'; 'What we meter'; 'How it works'; FAQ; footer address.
asrt_bulk_b500fada9c6dd029,product,prod_7a974ed97072233c,primary_category_id,cat_retail_metering_billing_payments,src_19cbb51c9737fa08,provider_claim_only,ai_assisted_research,batch_001_release_011,kaykluz,2026-08-02,,,Human reviewed. Source locator: Launch Platform > NetFin product entry.
asrt_bulk_b6f16283800e260f,organisation,org_2e848005aab6ebe8,website,https://www.energyaccessexplorer.org/,src_c884b377e1fc531b,public_source,ai_assisted_research,batch_001_release_011,kaykluz,2026-08-02,,,Human reviewed. Source locator: EAE description and IMPACCT Framework paragraph identify the tool for priority-area and energy-access planning.
asrt_bulk_b7993cfa67182bae,product,prod_4a59c1c6110c4219,access_model,commercial,src_e1397f8d9f1aec2c,provider_claim_only,ai_assisted_research,batch_001_release_011,kaykluz,2026-08-02,,,"Human reviewed. Source locator: Opening product description, Key product features and Value-added service offering."
asrt_bulk_b94e52de33f2cef7,organisation,org_063aba978073ba5d,origin_classification,africa_built,src_5d32c0903dfe6e9c,provider_claim_only,ai_assisted_research,batch_001_release_011,kaykluz,2026-08-02,,,"Human reviewed. Source locator: Sections 'Download the Citiq app' and 'Manage your utilities on the go', plus the statement that the technology is locally built in South Africa."
asrt_bulk_bc3be0f498d28d04,organisation,org_99b1e294a6715f25,name,Netelek,src_19cbb51c9737fa08,provider_claim_only,ai_assisted_research,batch_001_release_011,kaykluz,2026-08-02,,,Human reviewed. Source locator: Launch Platform > NetVend product entry.
asrt_bulk_cbeea02ffcb05db4,product,prod_5a6f083895aef158,organisation_id,org_063aba978073ba5d,src_5d32c0903dfe6e9c,provider_claim_only,ai_assisted_research,batch_001_release_011,kaykluz,2026-08-02,,,"Human reviewed. Source locator: Sections 'Download the Citiq app' and 'Manage your utilities on the go', plus the statement that the technology is locally built in South Africa."
asrt_bulk_cf0423ff2062230e,organisation,org_7951c70ccd95064f,website,https://meterx.co.za/,src_31fdc6b36c19f321,provider_claim_only,ai_assisted_research,batch_001_release_011,kaykluz,2026-08-02,,,Human reviewed. Source locator: Opening platform summary; 'The platform'; 'What we meter'; 'How it works'; FAQ; footer address.
asrt_bulk_d15929009d09dd98,product,prod_daa50f9ebedcc7b0,organisation_id,org_2e848005aab6ebe8,src_c884b377e1fc531b,public_source,ai_assisted_research,batch_001_release_011,kaykluz,2026-08-02,,,Human reviewed. Source locator: EAE description and IMPACCT Framework paragraph identify the tool for priority-area and energy-access planning.
asrt_bulk_d936407a727831b4,product,prod_033fbcf0e9b1c951,website,https://electrifynow.energydata.info/,src_a6c915fb6879f499,public_source,ai_assisted_research,batch_001_release_011,kaykluz,2026-08-02,,,Human reviewed. Source locator: Paragraph beginning 'The GEP provides' describes the GEP Explorer and its adjustable least-cost planning parameters.
asrt_bulk_d9c9bc2a77921fd5,product,prod_4a59c1c6110c4219,description,"Cloud utility-management platform for electricity, water and gas monitoring, billing, payments, accounting reconciliation and network balancing.",src_e1397f8d9f1aec2c,provider_claim_only,ai_assisted_research,batch_001_release_011,kaykluz,2026-08-02,,,"Human reviewed. Source locator: Opening product description, Key product features and Value-added service offering."
asrt_bulk_d9efb39ef3722a30,product,prod_4a59c1c6110c4219,lifecycle_status,active,src_e1397f8d9f1aec2c,provider_claim_only,ai_assisted_research,batch_001_release_011,kaykluz,2026-08-02,,,"Human reviewed. Source locator: Opening product description, Key product features and Value-added service offering."
asrt_bulk_db9f6836114c6fbd,organisation,org_6fa8233b4c6f7e60,headquarters_country,ZA,src_e1397f8d9f1aec2c,provider_claim_only,ai_assisted_research,batch_001_release_011,kaykluz,2026-08-02,,,"Human reviewed. Source locator: Opening product description, Key product features and Value-added service offering."
asrt_bulk_dc3a9ee17576b4ed,organisation,org_99b1e294a6715f25,country_of_origin,ZA,src_19cbb51c9737fa08,provider_claim_only,ai_assisted_research,batch_001_release_011,kaykluz,2026-08-02,,,Human reviewed. Source locator: Launch Platform > NetView product entry.
asrt_bulk_e04cbfd6a79798d7,product,prod_46feee3513c5f4a9,organisation_id,org_99b1e294a6715f25,src_19cbb51c9737fa08,provider_claim_only,ai_assisted_research,batch_001_release_011,kaykluz,2026-08-02,,,Human reviewed. Source locator: Launch Platform > NetView product entry.
asrt_bulk_e2ba427b30ed109e,product,prod_daa50f9ebedcc7b0,access_model,public,src_c884b377e1fc531b,public_source,ai_assisted_research,batch_001_release_011,kaykluz,2026-08-02,,,Human reviewed. Source locator: EAE description and IMPACCT Framework paragraph identify the tool for priority-area and energy-access planning.
asrt_bulk_e5a4e1e5e3069f5f,product,prod_4a59c1c6110c4219,name,MyVoltage Utility Management Platform,src_e1397f8d9f1aec2c,provider_claim_only,ai_assisted_research,batch_001_release_011,kaykluz,2026-08-02,,,"Human reviewed. Source locator: Opening product description, Key product features and Value-added service offering."
