id,subject_type,subject_id,predicate,value,source_id,evidence_status,extracted_by,extractor_run_id,reviewed_by,reviewed_at,valid_from,valid_to,notes
asrt_bulk_38f21a76e2ff2952,deployment,dep_5dafb03405e9b7a4,country_iso2,ZM,src_36ff3d019dab7c6f,provider_claim_only,ai_assisted_research,batch_001_release_009,kaykluz,2026-08-02,,,Human reviewed. Source locator: Overview paragraphs identifying Kazang Solar as a Zambian PAYGo solar distributor and stating it adopted PaygOps in late 2022.
asrt_bulk_4393415e8a2c8b41,organisation,org_530820839614a2eb,headquarters_country,US,src_1aba15c2ac9250fc,provider_claim_only,ai_assisted_research,batch_001_release_009,kaykluz,2026-08-02,,,"Human reviewed. Source locator: Solution paragraph selecting ArcGIS Enterprise and Results paragraphs stating installation in 2018, portal deployment, dashboards and spatial analysis."
asrt_bulk_4578f24b3ea932e6,organisation,org_63de83960ce6a966,name,Bboxx,src_2f4a7e763bb7e671,provider_claim_only,ai_assisted_research,batch_001_release_009,kaykluz,2026-08-02,,,Human reviewed. Source locator: Country profile opening paragraphs: operations launched as Bboxx in 2023 and use Bboxx Pulse in Mali.
asrt_bulk_4a0332d1742c0642,product,prod_a99b94237c7e13fa,website,https://digital-energy.eu/en/projects/give-ltd,src_419b4f8f3ed72377,independently_evidenced,ai_assisted_research,batch_001_release_009,kaykluz,2026-08-02,,,"Human reviewed. Source locator: Project description names PowerPay and describes monitoring, revenue collection, asset management and energy-use tracking; page reports current use in East Africa."
asrt_bulk_4a83f4b43830e6ab,product,prod_a4f1a4a52c37c33c,website,https://www.paygops.com/,src_36ff3d019dab7c6f,provider_claim_only,ai_assisted_research,batch_001_release_009,kaykluz,2026-08-02,,,Human reviewed. Source locator: Overview paragraphs identifying Kazang Solar as a Zambian PAYGo solar distributor and stating it adopted PaygOps in late 2022.
asrt_bulk_4d2e016822bc3f09,organisation,org_63de83960ce6a966,origin_classification,global_deployed_in_africa,src_2f4a7e763bb7e671,provider_claim_only,ai_assisted_research,batch_001_release_009,kaykluz,2026-08-02,,,Human reviewed. Source locator: Country profile opening paragraphs: operations launched as Bboxx in 2023 and use Bboxx Pulse in Mali.
asrt_bulk_522bafe61137af8e,deployment,dep_6c7d4295f3f84919,lifecycle_status,active,src_1aba15c2ac9250fc,provider_claim_only,ai_assisted_research,batch_001_release_009,kaykluz,2026-08-02,,,"Human reviewed. Source locator: Solution paragraph selecting ArcGIS Enterprise and Results paragraphs stating installation in 2018, portal deployment, dashboards and spatial analysis."
asrt_bulk_52e3eae36d7073f8,product,prod_a4f1a4a52c37c33c,organisation_id,org_8dbd3ffeca6e1efd,src_36ff3d019dab7c6f,provider_claim_only,ai_assisted_research,batch_001_release_009,kaykluz,2026-08-02,,,Human reviewed. Source locator: Overview paragraphs identifying Kazang Solar as a Zambian PAYGo solar distributor and stating it adopted PaygOps in late 2022.
asrt_bulk_54c3e10cb5295bf2,product,prod_3464ecbd2a2298cc,website,https://www.esri.com/en-us/arcgis/products/arcgis-enterprise/overview,src_1aba15c2ac9250fc,provider_claim_only,ai_assisted_research,batch_001_release_009,kaykluz,2026-08-02,,,"Human reviewed. Source locator: Solution paragraph selecting ArcGIS Enterprise and Results paragraphs stating installation in 2018, portal deployment, dashboards and spatial analysis."
asrt_bulk_55b81b07af54900f,product,prod_99b7bcd9a368219b,website,https://climatecompatiblegrowth.com/international-partnerships/data-and-tools/modelling-tools-and-frameworks/,src_c884b377e1fc531b,public_source,ai_assisted_research,batch_001_release_009,kaykluz,2026-08-02,,,Human reviewed. Source locator: IMPACCT Framework paragraph names NISMOD for national infrastructure planning.
asrt_bulk_5807485a2fb369e1,product,prod_a99b94237c7e13fa,access_model,commercial,src_419b4f8f3ed72377,independently_evidenced,ai_assisted_research,batch_001_release_009,kaykluz,2026-08-02,,,"Human reviewed. Source locator: Project description names PowerPay and describes monitoring, revenue collection, asset management and energy-use tracking; page reports current use in East Africa."
asrt_bulk_59d2a3f5281cbd16,product,prod_faed4459e7d6ab27,lifecycle_status,active,src_fdebbdff203ee17c,provider_claim_only,ai_assisted_research,batch_001_release_009,kaykluz,2026-08-02,,,"Human reviewed. Source locator: Solution section describing 20 field crews using ArcGIS Survey123 to collect customer, property, meter and equipment information."
asrt_bulk_5b0e0a8fab4edbb6,product,prod_a99b94237c7e13fa,primary_category_id,cat_paygo_minigrid_operations,src_419b4f8f3ed72377,independently_evidenced,ai_assisted_research,batch_001_release_009,kaykluz,2026-08-02,,,"Human reviewed. Source locator: Project description names PowerPay and describes monitoring, revenue collection, asset management and energy-use tracking; page reports current use in East Africa."
asrt_bulk_5b78b821b9ae4211,organisation,org_530820839614a2eb,name,Esri,src_fdebbdff203ee17c,provider_claim_only,ai_assisted_research,batch_001_release_009,kaykluz,2026-08-02,,,"Human reviewed. Source locator: Solution section describing 20 field crews using ArcGIS Survey123 to collect customer, property, meter and equipment information."
asrt_bulk_5cb233bf93445604,product,prod_14d47cbe194106c4,primary_category_id,cat_paygo_minigrid_operations,src_2f4a7e763bb7e671,provider_claim_only,ai_assisted_research,batch_001_release_009,kaykluz,2026-08-02,,,Human reviewed. Source locator: Country profile opening paragraphs: operations launched as Bboxx in 2023 and use Bboxx Pulse in Mali.
asrt_bulk_5ea344b2cd302edd,product,prod_14d47cbe194106c4,organisation_id,org_63de83960ce6a966,src_2f4a7e763bb7e671,provider_claim_only,ai_assisted_research,batch_001_release_009,kaykluz,2026-08-02,,,Human reviewed. Source locator: Country profile opening paragraphs: operations launched as Bboxx in 2023 and use Bboxx Pulse in Mali.
asrt_bulk_6b35ea9e9c666e44,deployment,dep_8ba702b9e523b312,product_id,prod_14d47cbe194106c4,src_2f4a7e763bb7e671,provider_claim_only,ai_assisted_research,batch_001_release_009,kaykluz,2026-08-02,,,Human reviewed. Source locator: Country profile opening paragraphs: operations launched as Bboxx in 2023 and use Bboxx Pulse in Mali.
asrt_bulk_6e26e0f20650f9f1,product,prod_99b7bcd9a368219b,organisation_id,org_b4e978f005016067,src_c884b377e1fc531b,public_source,ai_assisted_research,batch_001_release_009,kaykluz,2026-08-02,,,Human reviewed. Source locator: IMPACCT Framework paragraph names NISMOD for national infrastructure planning.
asrt_bulk_6e3cc89e934dac34,organisation,org_e6912eb1478e941d,website,https://digital-energy.eu/en/projects/give-ltd,src_419b4f8f3ed72377,independently_evidenced,ai_assisted_research,batch_001_release_009,kaykluz,2026-08-02,,,"Human reviewed. Source locator: Project description names PowerPay and describes monitoring, revenue collection, asset management and energy-use tracking; page reports current use in East Africa."
asrt_bulk_6f351cd11b0a392e,organisation,org_e6912eb1478e941d,headquarters_country,KE,src_419b4f8f3ed72377,independently_evidenced,ai_assisted_research,batch_001_release_009,kaykluz,2026-08-02,,,"Human reviewed. Source locator: Project description names PowerPay and describes monitoring, revenue collection, asset management and energy-use tracking; page reports current use in East Africa."
asrt_bulk_71a634fa48aac8bd,organisation,org_8dbd3ffeca6e1efd,name,Masunga,src_36ff3d019dab7c6f,provider_claim_only,ai_assisted_research,batch_001_release_009,kaykluz,2026-08-02,,,Human reviewed. Source locator: Overview paragraphs identifying Kazang Solar as a Zambian PAYGo solar distributor and stating it adopted PaygOps in late 2022.
asrt_bulk_7217ba1fd61ba559,product,prod_3464ecbd2a2298cc,access_model,commercial,src_1aba15c2ac9250fc,provider_claim_only,ai_assisted_research,batch_001_release_009,kaykluz,2026-08-02,,,"Human reviewed. Source locator: Solution paragraph selecting ArcGIS Enterprise and Results paragraphs stating installation in 2018, portal deployment, dashboards and spatial analysis."
asrt_bulk_792e56819e858134,deployment,dep_4d45ed97e1038e6d,customer_name,Ikeja Electric,src_fdebbdff203ee17c,provider_claim_only,ai_assisted_research,batch_001_release_009,kaykluz,2026-08-02,,,"Human reviewed. Source locator: Solution section describing 20 field crews using ArcGIS Survey123 to collect customer, property, meter and equipment information."
asrt_bulk_7d8d1df0c5731d27,product,prod_3464ecbd2a2298cc,name,ArcGIS Enterprise,src_1aba15c2ac9250fc,provider_claim_only,ai_assisted_research,batch_001_release_009,kaykluz,2026-08-02,,,"Human reviewed. Source locator: Solution paragraph selecting ArcGIS Enterprise and Results paragraphs stating installation in 2018, portal deployment, dashboards and spatial analysis."
asrt_bulk_8322cb0383f915cb,organisation,org_8dbd3ffeca6e1efd,origin_classification,global_deployed_in_africa,src_36ff3d019dab7c6f,provider_claim_only,ai_assisted_research,batch_001_release_009,kaykluz,2026-08-02,,,Human reviewed. Source locator: Overview paragraphs identifying Kazang Solar as a Zambian PAYGo solar distributor and stating it adopted PaygOps in late 2022.
asrt_bulk_879b72661c40af72,product,prod_3464ecbd2a2298cc,sector_id,sector_power_utilities,src_1aba15c2ac9250fc,provider_claim_only,ai_assisted_research,batch_001_release_009,kaykluz,2026-08-02,,,"Human reviewed. Source locator: Solution paragraph selecting ArcGIS Enterprise and Results paragraphs stating installation in 2018, portal deployment, dashboards and spatial analysis."
asrt_bulk_8af02ed1ec19513f,product,prod_99b7bcd9a368219b,description,National Infrastructure Systems Model used for integrated infrastructure planning.,src_c884b377e1fc531b,public_source,ai_assisted_research,batch_001_release_009,kaykluz,2026-08-02,,,Human reviewed. Source locator: IMPACCT Framework paragraph names NISMOD for national infrastructure planning.
asrt_bulk_8c327cfa7daa036f,organisation,org_e6912eb1478e941d,origin_classification,africa_built,src_419b4f8f3ed72377,independently_evidenced,ai_assisted_research,batch_001_release_009,kaykluz,2026-08-02,,,"Human reviewed. Source locator: Project description names PowerPay and describes monitoring, revenue collection, asset management and energy-use tracking; page reports current use in East Africa."
asrt_bulk_8e5f2b45a14cb675,product,prod_a4f1a4a52c37c33c,description,"A last-mile operations and PAYGo platform for leases, payments, customers, inventory, field service and device integrations.",src_36ff3d019dab7c6f,provider_claim_only,ai_assisted_research,batch_001_release_009,kaykluz,2026-08-02,,,Human reviewed. Source locator: Overview paragraphs identifying Kazang Solar as a Zambian PAYGo solar distributor and stating it adopted PaygOps in late 2022.
asrt_bulk_8e6b332ceea3ceab,deployment,dep_6c7d4295f3f84919,customer_name,Uganda Electricity Distribution Company Limited,src_1aba15c2ac9250fc,provider_claim_only,ai_assisted_research,batch_001_release_009,kaykluz,2026-08-02,,,"Human reviewed. Source locator: Solution paragraph selecting ArcGIS Enterprise and Results paragraphs stating installation in 2018, portal deployment, dashboards and spatial analysis."
asrt_bulk_97787f49fdbd3c30,organisation,org_530820839614a2eb,website,https://www.esri.com/,src_1aba15c2ac9250fc,provider_claim_only,ai_assisted_research,batch_001_release_009,kaykluz,2026-08-02,,,"Human reviewed. Source locator: Solution paragraph selecting ArcGIS Enterprise and Results paragraphs stating installation in 2018, portal deployment, dashboards and spatial analysis."
asrt_bulk_99680783ce791b53,organisation,org_530820839614a2eb,name,Esri,src_1aba15c2ac9250fc,provider_claim_only,ai_assisted_research,batch_001_release_009,kaykluz,2026-08-02,,,"Human reviewed. Source locator: Solution paragraph selecting ArcGIS Enterprise and Results paragraphs stating installation in 2018, portal deployment, dashboards and spatial analysis."
asrt_bulk_9ad8518a643683f5,deployment,dep_6c7d4295f3f84919,customer_disclosure,named,src_1aba15c2ac9250fc,provider_claim_only,ai_assisted_research,batch_001_release_009,kaykluz,2026-08-02,,,"Human reviewed. Source locator: Solution paragraph selecting ArcGIS Enterprise and Results paragraphs stating installation in 2018, portal deployment, dashboards and spatial analysis."
asrt_bulk_9c47a1adbf6ebd83,deployment,dep_5dafb03405e9b7a4,customer_disclosure,named,src_36ff3d019dab7c6f,provider_claim_only,ai_assisted_research,batch_001_release_009,kaykluz,2026-08-02,,,Human reviewed. Source locator: Overview paragraphs identifying Kazang Solar as a Zambian PAYGo solar distributor and stating it adopted PaygOps in late 2022.
asrt_bulk_9e0d0fea43e8b27c,product,prod_14d47cbe194106c4,access_model,commercial,src_2f4a7e763bb7e671,provider_claim_only,ai_assisted_research,batch_001_release_009,kaykluz,2026-08-02,,,Human reviewed. Source locator: Country profile opening paragraphs: operations launched as Bboxx in 2023 and use Bboxx Pulse in Mali.
asrt_bulk_a282ee40e00a29d2,organisation,org_b4e978f005016067,origin_classification,public_or_open_infrastructure,src_c884b377e1fc531b,public_source,ai_assisted_research,batch_001_release_009,kaykluz,2026-08-02,,,Human reviewed. Source locator: IMPACCT Framework paragraph names NISMOD for national infrastructure planning.
asrt_bulk_a5cb72b3b107df86,deployment,dep_5dafb03405e9b7a4,started_year,2022,src_36ff3d019dab7c6f,provider_claim_only,ai_assisted_research,batch_001_release_009,kaykluz,2026-08-02,,,Human reviewed. Source locator: Overview paragraphs identifying Kazang Solar as a Zambian PAYGo solar distributor and stating it adopted PaygOps in late 2022.
asrt_bulk_a5def5229191ef97,deployment,dep_5dafb03405e9b7a4,customer_name,Kazang Solar,src_36ff3d019dab7c6f,provider_claim_only,ai_assisted_research,batch_001_release_009,kaykluz,2026-08-02,,,Human reviewed. Source locator: Overview paragraphs identifying Kazang Solar as a Zambian PAYGo solar distributor and stating it adopted PaygOps in late 2022.
asrt_bulk_a7cf443b5acf3d07,product,prod_a99b94237c7e13fa,lifecycle_status,active,src_419b4f8f3ed72377,independently_evidenced,ai_assisted_research,batch_001_release_009,kaykluz,2026-08-02,,,"Human reviewed. Source locator: Project description names PowerPay and describes monitoring, revenue collection, asset management and energy-use tracking; page reports current use in East Africa."
asrt_bulk_a89b35170d022254,deployment,dep_8ba702b9e523b312,started_year,2023,src_2f4a7e763bb7e671,provider_claim_only,ai_assisted_research,batch_001_release_009,kaykluz,2026-08-02,,,Human reviewed. Source locator: Country profile opening paragraphs: operations launched as Bboxx in 2023 and use Bboxx Pulse in Mali.
asrt_bulk_aa38b2ce0aefbc7e,product,prod_a4f1a4a52c37c33c,sector_id,sector_distributed_energy_access,src_36ff3d019dab7c6f,provider_claim_only,ai_assisted_research,batch_001_release_009,kaykluz,2026-08-02,,,Human reviewed. Source locator: Overview paragraphs identifying Kazang Solar as a Zambian PAYGo solar distributor and stating it adopted PaygOps in late 2022.
asrt_bulk_ab012dcb7fa49a3c,organisation,org_530820839614a2eb,origin_classification,global_deployed_in_africa,src_1aba15c2ac9250fc,provider_claim_only,ai_assisted_research,batch_001_release_009,kaykluz,2026-08-02,,,"Human reviewed. Source locator: Solution paragraph selecting ArcGIS Enterprise and Results paragraphs stating installation in 2018, portal deployment, dashboards and spatial analysis."
asrt_bulk_ad929417660ca48a,deployment,dep_4d45ed97e1038e6d,country_iso2,NG,src_fdebbdff203ee17c,provider_claim_only,ai_assisted_research,batch_001_release_009,kaykluz,2026-08-02,,,"Human reviewed. Source locator: Solution section describing 20 field crews using ArcGIS Survey123 to collect customer, property, meter and equipment information."
asrt_bulk_afeeb7b7df05fd83,product,prod_a99b94237c7e13fa,description,"IoT software for monitoring off-grid solar assets, energy consumption, payments and financed appliances.",src_419b4f8f3ed72377,independently_evidenced,ai_assisted_research,batch_001_release_009,kaykluz,2026-08-02,,,"Human reviewed. Source locator: Project description names PowerPay and describes monitoring, revenue collection, asset management and energy-use tracking; page reports current use in East Africa."
asrt_bulk_b3e4a9e06e18320b,deployment,dep_4d45ed97e1038e6d,lifecycle_status,active,src_fdebbdff203ee17c,provider_claim_only,ai_assisted_research,batch_001_release_009,kaykluz,2026-08-02,,,"Human reviewed. Source locator: Solution section describing 20 field crews using ArcGIS Survey123 to collect customer, property, meter and equipment information."
asrt_bulk_b93b3285533d84d6,product,prod_14d47cbe194106c4,website,https://nigeria.bboxx.com/technology/,src_2f4a7e763bb7e671,provider_claim_only,ai_assisted_research,batch_001_release_009,kaykluz,2026-08-02,,,Human reviewed. Source locator: Country profile opening paragraphs: operations launched as Bboxx in 2023 and use Bboxx Pulse in Mali.
asrt_bulk_ba300a28a97c2413,product,prod_99b7bcd9a368219b,access_model,open_source,src_c884b377e1fc531b,public_source,ai_assisted_research,batch_001_release_009,kaykluz,2026-08-02,,,Human reviewed. Source locator: IMPACCT Framework paragraph names NISMOD for national infrastructure planning.
asrt_bulk_bb90fd630cc42ad2,product,prod_3464ecbd2a2298cc,organisation_id,org_530820839614a2eb,src_1aba15c2ac9250fc,provider_claim_only,ai_assisted_research,batch_001_release_009,kaykluz,2026-08-02,,,"Human reviewed. Source locator: Solution paragraph selecting ArcGIS Enterprise and Results paragraphs stating installation in 2018, portal deployment, dashboards and spatial analysis."
asrt_bulk_bca5db848f68da61,product,prod_99b7bcd9a368219b,name,NISMOD,src_c884b377e1fc531b,public_source,ai_assisted_research,batch_001_release_009,kaykluz,2026-08-02,,,Human reviewed. Source locator: IMPACCT Framework paragraph names NISMOD for national infrastructure planning.
asrt_bulk_bef6adaa1c20fcca,product,prod_faed4459e7d6ab27,website,https://www.esri.com/en-us/arcgis/products/arcgis-survey123/overview,src_fdebbdff203ee17c,provider_claim_only,ai_assisted_research,batch_001_release_009,kaykluz,2026-08-02,,,"Human reviewed. Source locator: Solution section describing 20 field crews using ArcGIS Survey123 to collect customer, property, meter and equipment information."
asrt_bulk_c4aa18507b8a57ed,organisation,org_530820839614a2eb,origin_classification,global_deployed_in_africa,src_fdebbdff203ee17c,provider_claim_only,ai_assisted_research,batch_001_release_009,kaykluz,2026-08-02,,,"Human reviewed. Source locator: Solution section describing 20 field crews using ArcGIS Survey123 to collect customer, property, meter and equipment information."
asrt_bulk_c64f2c1609bf8fc4,product,prod_99b7bcd9a368219b,primary_category_id,cat_planning_geospatial,src_c884b377e1fc531b,public_source,ai_assisted_research,batch_001_release_009,kaykluz,2026-08-02,,,Human reviewed. Source locator: IMPACCT Framework paragraph names NISMOD for national infrastructure planning.
asrt_bulk_cb94f2a0a17deddc,organisation,org_8dbd3ffeca6e1efd,website,https://www.paygops.com/about-us,src_36ff3d019dab7c6f,provider_claim_only,ai_assisted_research,batch_001_release_009,kaykluz,2026-08-02,,,Human reviewed. Source locator: Overview paragraphs identifying Kazang Solar as a Zambian PAYGo solar distributor and stating it adopted PaygOps in late 2022.
asrt_bulk_ce0eceea8fcea37f,product,prod_faed4459e7d6ab27,organisation_id,org_530820839614a2eb,src_fdebbdff203ee17c,provider_claim_only,ai_assisted_research,batch_001_release_009,kaykluz,2026-08-02,,,"Human reviewed. Source locator: Solution section describing 20 field crews using ArcGIS Survey123 to collect customer, property, meter and equipment information."
asrt_bulk_cfa982d5ccf01825,organisation,org_b4e978f005016067,website,https://climatecompatiblegrowth.com/,src_c884b377e1fc531b,public_source,ai_assisted_research,batch_001_release_009,kaykluz,2026-08-02,,,Human reviewed. Source locator: IMPACCT Framework paragraph names NISMOD for national infrastructure planning.
asrt_bulk_d024a07a5b873c77,deployment,dep_8ba702b9e523b312,lifecycle_status,active,src_2f4a7e763bb7e671,provider_claim_only,ai_assisted_research,batch_001_release_009,kaykluz,2026-08-02,,,Human reviewed. Source locator: Country profile opening paragraphs: operations launched as Bboxx in 2023 and use Bboxx Pulse in Mali.
asrt_bulk_d374a02b6d94c83c,deployment,dep_6c7d4295f3f84919,product_id,prod_3464ecbd2a2298cc,src_1aba15c2ac9250fc,provider_claim_only,ai_assisted_research,batch_001_release_009,kaykluz,2026-08-02,,,"Human reviewed. Source locator: Solution paragraph selecting ArcGIS Enterprise and Results paragraphs stating installation in 2018, portal deployment, dashboards and spatial analysis."
asrt_bulk_d7b1820b214da5c7,product,prod_a99b94237c7e13fa,organisation_id,org_e6912eb1478e941d,src_419b4f8f3ed72377,independently_evidenced,ai_assisted_research,batch_001_release_009,kaykluz,2026-08-02,,,"Human reviewed. Source locator: Project description names PowerPay and describes monitoring, revenue collection, asset management and energy-use tracking; page reports current use in East Africa."
asrt_bulk_d7c1eb2f41eda060,deployment,dep_4d45ed97e1038e6d,customer_disclosure,named,src_fdebbdff203ee17c,provider_claim_only,ai_assisted_research,batch_001_release_009,kaykluz,2026-08-02,,,"Human reviewed. Source locator: Solution section describing 20 field crews using ArcGIS Survey123 to collect customer, property, meter and equipment information."
asrt_bulk_d7d0863eee57a034,deployment,dep_5dafb03405e9b7a4,lifecycle_status,active,src_36ff3d019dab7c6f,provider_claim_only,ai_assisted_research,batch_001_release_009,kaykluz,2026-08-02,,,Human reviewed. Source locator: Overview paragraphs identifying Kazang Solar as a Zambian PAYGo solar distributor and stating it adopted PaygOps in late 2022.
asrt_bulk_d8bedf434689a513,product,prod_14d47cbe194106c4,lifecycle_status,active,src_2f4a7e763bb7e671,provider_claim_only,ai_assisted_research,batch_001_release_009,kaykluz,2026-08-02,,,Human reviewed. Source locator: Country profile opening paragraphs: operations launched as Bboxx in 2023 and use Bboxx Pulse in Mali.
asrt_bulk_d98ead6f494e83e2,product,prod_14d47cbe194106c4,sector_id,sector_distributed_energy_access,src_2f4a7e763bb7e671,provider_claim_only,ai_assisted_research,batch_001_release_009,kaykluz,2026-08-02,,,Human reviewed. Source locator: Country profile opening paragraphs: operations launched as Bboxx in 2023 and use Bboxx Pulse in Mali.
asrt_bulk_da49fc7588025290,product,prod_faed4459e7d6ab27,description,"Field data-collection application for georeferenced inspections, surveys, asset records and customer-enumeration workflows.",src_fdebbdff203ee17c,provider_claim_only,ai_assisted_research,batch_001_release_009,kaykluz,2026-08-02,,,"Human reviewed. Source locator: Solution section describing 20 field crews using ArcGIS Survey123 to collect customer, property, meter and equipment information."
asrt_bulk_da896f6e0bf47c20,organisation,org_530820839614a2eb,country_of_origin,US,src_1aba15c2ac9250fc,provider_claim_only,ai_assisted_research,batch_001_release_009,kaykluz,2026-08-02,,,"Human reviewed. Source locator: Solution paragraph selecting ArcGIS Enterprise and Results paragraphs stating installation in 2018, portal deployment, dashboards and spatial analysis."
asrt_bulk_dbb953913b84476a,product,prod_14d47cbe194106c4,description,"An operating and management platform for PAYGo utility businesses covering products, customers, financing and field operations.",src_2f4a7e763bb7e671,provider_claim_only,ai_assisted_research,batch_001_release_009,kaykluz,2026-08-02,,,Human reviewed. Source locator: Country profile opening paragraphs: operations launched as Bboxx in 2023 and use Bboxx Pulse in Mali.
asrt_bulk_de9c1e7dfa0d15e0,product,prod_a4f1a4a52c37c33c,lifecycle_status,active,src_36ff3d019dab7c6f,provider_claim_only,ai_assisted_research,batch_001_release_009,kaykluz,2026-08-02,,,Human reviewed. Source locator: Overview paragraphs identifying Kazang Solar as a Zambian PAYGo solar distributor and stating it adopted PaygOps in late 2022.
asrt_bulk_dfbe2637846e0486,deployment,dep_4d45ed97e1038e6d,product_id,prod_faed4459e7d6ab27,src_fdebbdff203ee17c,provider_claim_only,ai_assisted_research,batch_001_release_009,kaykluz,2026-08-02,,,"Human reviewed. Source locator: Solution section describing 20 field crews using ArcGIS Survey123 to collect customer, property, meter and equipment information."
asrt_bulk_e285778c16cbd662,product,prod_a99b94237c7e13fa,name,PowerPay,src_419b4f8f3ed72377,independently_evidenced,ai_assisted_research,batch_001_release_009,kaykluz,2026-08-02,,,"Human reviewed. Source locator: Project description names PowerPay and describes monitoring, revenue collection, asset management and energy-use tracking; page reports current use in East Africa."
asrt_bulk_e62bbc7ea71c8fe4,product,prod_a4f1a4a52c37c33c,name,PaygOps,src_36ff3d019dab7c6f,provider_claim_only,ai_assisted_research,batch_001_release_009,kaykluz,2026-08-02,,,Human reviewed. Source locator: Overview paragraphs identifying Kazang Solar as a Zambian PAYGo solar distributor and stating it adopted PaygOps in late 2022.
